datetime,TotalActivePower,TotalReactivePower,Voltage,CurrentIntensity,Device_1,Device_2,Device_3,Rest_active_power
10/23/2019 16:00,152.79,11.988,14547.04,632.8,369,524,1206,447.5
10/23/2019 17:00,196.244,11.964,14449.34,821.4,0,1553,1105,612.73334
10/23/2019 18:00,151.45801,14.0060005,14210.98,641.4,0,375,1065,1084.3
10/23/2019 19:00,107.716,9.278,14377.22,450.6,0,103,160,1532.2666
10/23/2019 20:00,99.33,6.052,14540.061,409.2,0,58,39,1558.5
10/23/2019 21:00,198.498,3.6,14334.61,866.8,1561,9,38,1700.3
10/23/2019 22:00,77.93,4.388,14557.42,327.2,118,9,40,1131.8334
10/23/2019 23:00,126.48,19.28,14692.43,527.8,0,843,40,1225
10/24/2019 0:00,103.131996,39.684,14604.62,457.2,0,438,168,1112.8667
10/24/2019 1:00,89.876,27.332,14669.88,387.4,0,103,330,1064.9333
10/24/2019 2:00,118.224,20.232,14688.04,486.6,0,78,575,1317.4
10/24/2019 3:00,102.266,8.85,14728.04,415.4,0,47,507,1150.4333
10/24/2019 4:00,51.128,6.324,14800.73,211.4,0,10,495,347.13333
10/24/2019 5:00,22.768,4.5620003,14826.36,96.2,0,9,51,319.46667
10/24/2019 6:00,22.048,4.452,14747.74,93,0,10,40,317.46667
10/24/2019 7:00,23.172,6.268,14608.811,101.2,0,51,40,295.2
10/24/2019 8:00,38.334,10.07,14620.48,169.4,0,70,40,528.9
10/24/2019 9:00,66.192,7.458,14660.04,275.8,0,31,699,373.19998
10/24/2019 10:00,95.32,7.744,14477.23,401.8,0,0,999,589.6667
10/24/2019 11:00,112.014,2.152,14460.02,464.6,0,389,1107,370.9
10/24/2019 12:00,170.204,8.17,14485.56,712,13,1317,1110,396.7333
10/24/2019 13:00,171.134,12.172,14547.51,712.8,490,525,1245,592.23334
10/24/2019 14:00,224.04,15.086,14612.19,945.2,501,1424,1129,680
10/24/2019 15:00,104.7,15.596,14677.06,449,2,1079,251,413
10/24/2019 16:00,88.932,7.692,14589.05,365.2,0,56,1091,335.19998
10/24/2019 17:00,118.516,7.316,14452.36,494.4,0,485,1105,385.26666
10/24/2019 18:00,152.052,11.9539995,14313.7295,638,0,448,1085,1001.2
10/24/2019 19:00,154.826,17.412,14411.65,650,0,876,132,1572.4333
10/24/2019 20:00,83.618,15.002,14573.72,347.4,0,72,179,1142.6333
10/24/2019 21:00,61.144,4.356,14521.67,252.2,0,25,39,955.06665
10/24/2019 22:00,139.132,4.662,14358.32,581.4,455,0,800,1063.8667
10/24/2019 23:00,79.69,5.066,14517.69,331.4,523,0,39,766.1667
10/25/2019 0:00,37.15,5.0559998,14481.95,158.2,0,1,39,579.1667
10/25/2019 1:00,34.696,12.978,14409.42,155.4,0,74,172,332.26666
10/25/2019 2:00,22.896,6.576,14687.69,98.4,0,28,40,313.6
10/25/2019 3:00,20.69,4.1019998,14710.41,88,0,0,40,304.83334
10/25/2019 4:00,20.484,4.192,14698.93,88.4,0,0,40,301.4
10/25/2019 5:00,21.46,5.494,14780.97,92.8,0,23,41,293.66666
10/25/2019 6:00,29.534,8.4539995,14577.41,126.2,0,67,140,285.23334
10/25/2019 7:00,105.35,6.718,14345.05,441.8,0,0,975,780.8334
10/25/2019 8:00,129.392,3.792,14411.78,539,0,0,1099,1057.5333
10/25/2019 9:00,89.336,5.788,14464.53,368,0,0,1189,299.93335
10/25/2019 10:00,93.066,10.894,14427.37,387,0,69,1148,334.1
10/25/2019 11:00,45.684,7.288,14505.17,191.8,0,34,437,290.4
10/25/2019 12:00,19.65,4.21,14524.49,81,0,0,39,288.5
10/25/2019 13:00,19.168,3.518,14559.62,77.6,0,0,39,280.46667
10/25/2019 14:00,21.528,7.142,14636.46,92,0,29,40,289.80002
10/25/2019 15:00,23.61,10.762,14709.74,106.2,0,65,40,288.5
10/25/2019 16:00,27.118,7.456,14609.72,114.4,0,0,169,282.96667
10/25/2019 17:00,21.19,4.634,14603.26,90.200005,0,0,40,313.16666
10/25/2019 18:00,26.526,4.808,14492.55,112.4,0,2,39,401.1
10/25/2019 19:00,84.706,8.794,14314.28,356.2,0,74,697,640.76666
10/25/2019 20:00,65.664,8.958,14537.07,275.4,0,16,39,1039.4
10/25/2019 21:00,59.682,2.11,14406.74,248.8,0,0,39,955.7
10/25/2019 22:00,72.038,5.184,14536.36,295.6,0,0,167,1033.6333
10/25/2019 23:00,72.673996,10.42,14633.89,300,0,59,40,1112.2333
10/26/2019 0:00,41.346,8.832,14568.34,174,0,36,39,614.1
10/26/2019 1:00,18.994,3.358,14535.15,78.6,0,0,40,276.56668
10/26/2019 2:00,64.288,3.762,14627.78,262,0,0,793,278.46667
10/26/2019 3:00,21.22,6.726,14710.93,89.6,0,32,40,281.66666
10/26/2019 4:00,30.04,12.692,14666.92,133.2,0,63,168,269.66666
10/26/2019 5:00,19.384,4.238,14763.97,80.4,0,0,41,282.06668
10/26/2019 6:00,18.988,3.34,14750.66,77.6,0,0,40,276.46667
10/26/2019 7:00,36.898,3.688,14473.92,159.2,0,0,39,575.9667
10/26/2019 8:00,40.898,13.15,14493.72,179.8,0,76,39,566.6333
10/26/2019 9:00,62.118,10.776,14503.73,269.4,0,488,39,508.3
10/26/2019 10:00,37.9,3.16,14593.5,157,0,0,327,304.66666
10/26/2019 11:00,180.606,15.132,14712.43,740,0,1332,1272,406.09998
10/26/2019 12:00,66.562,10.206,14806.11,272,0,108,729,272.36667
10/26/2019 13:00,24.59,9.734,14850.53,105.8,0,85,41,283.83334
10/26/2019 14:00,19.648,3.566,14919.64,80.6,0,10,41,276.46667
10/26/2019 15:00,20.13,4.296,14875.11,83,0,9,41,285.5
10/26/2019 16:00,21.23,5.868,14879.94,91,0,29,41,283.83334
10/26/2019 17:00,31.004,13.83,14836.189,136.2,0,83,164,269.73334
10/26/2019 18:00,20.724,5.688,14743.13,88,0,32,40,273.4
10/26/2019 19:00,17.960001,2.55,14509.59,73.8,0,2,39,258.33334
10/26/2019 20:00,60.812,4.814,14624.9,247.2,0,0,734,279.53333
10/26/2019 21:00,21.754,7.2,14568.74,93.4,0,48,39,275.56668
10/26/2019 22:00,29.364,11.984,14703.07,129.2,0,55,162,272.4
10/26/2019 23:00,39.446,4.676,14924.98,159.6,0,0,41,616.43335
10/27/2019 0:00,47.338,3.904,14878.04,192.4,0,0,42,746.9667
10/27/2019 1:00,42.444,4.204,14775.68,176.8,0,15,362,330.4
10/27/2019 2:00,53.756,12.346,14857.05,223.2,0,74,536,285.93332
10/27/2019 3:00,22.602,5.352,14871.47,93.6,0,5,98,273.7
10/27/2019 4:00,19.354,3.98,14809.67,79.6,0,0,41,281.56668
10/27/2019 5:00,18.844,3.034,14826.02,76.8,0,0,41,273.06668
10/27/2019 6:00,23.67,10.016,14810.09,103,0,75,41,278.5
10/27/2019 7:00,102.136,9.292,14623.08,422.8,0,24,1008,670.26666
10/27/2019 8:00,113.956,4.994,14632.96,467,0,0,1133,766.26666
10/27/2019 9:00,92.142,3.266,14649.66,372.4,0,1,1135,399.7
10/27/2019 10:00,110.286,7.51,14647.68,451.6,0,426,1134,278.1
10/27/2019 11:00,155.316,14.782001,14638.96,641.2,0,1167,1117,304.6
10/27/2019 12:00,23.862,6.774,14785.6,103,0,43,41,313.7
10/27/2019 13:00,40.864,4.918,14796.71,178.4,0,0,40,641.06665
10/27/2019 14:00,31.06,2.872,14905.94,131.4,0,0,41,476.66666
10/27/2019 15:00,28.262,5.26,14997.83,117.8,0,30,49,392.03333
10/27/2019 16:00,41.086,13.49,14850.69,175.8,0,71,159,454.76666
10/27/2019 17:00,32.178,5.366,14848.59,132.6,0,17,41,478.3
10/27/2019 18:00,30.054,3.338,14705.75,123.8,0,0,40,460.9
10/27/2019 19:00,49.656,3.178,14495.8,204.59999,0,0,443,384.6
10/27/2019 20:00,62.354,9.646,14493.09,262,0,46,605,388.23334
10/27/2019 21:00,22.894,8.426,14608.05,99.6,0,64,39,278.56665
10/27/2019 22:00,48.522,4.288,14919.86,198.2,0,0,42,766.7
10/27/2019 23:00,47.642,3.596,14968.2705,189.4,0,0,41,753.0333
10/28/2019 0:00,123.768,7.348,14662.64,506.2,0,1,876,1185.8
10/28/2019 1:00,34.56,9.862,14775.32,143.4,0,75,41,460
10/28/2019 2:00,21.122,4.508,14834.48,88,0,27,40,285.03333
10/28/2019 3:00,19.696,3.046,14896.5,81.2,0,0,42,286.26666
10/28/2019 4:00,25.078,5.652,14800.35,103,0,0,143,274.96667
10/28/2019 5:00,23.724,8.68,14819.35,101.6,0,49,60,286.4
10/28/2019 6:00,23.052,9.628,14851.82,100.2,0,65,41,278.2
10/28/2019 7:00,29.184,4.754,14687.52,122.4,0,0,40,446.4
10/28/2019 8:00,47.456,3.818,14850.49,197.2,0,0,197,593.93335
10/28/2019 9:00,99.354,7.366,14732.43,401.8,0,1,1271,383.9
10/28/2019 10:00,82.804,9.982,14845.43,338.6,0,75,968,337.06668
10/28/2019 11:00,22.006,6.712,14944.83,94.8,0,33,41,292.76666
10/28/2019 12:00,28.384,8.142,14899.21,118,0,0,168,305.06665
10/28/2019 13:00,31.78,5.562,14860.35,130.8,0,0,41,488.66666
10/28/2019 14:00,85.142,6.902,14866.49,343.6,24,41,847,507.03333
10/28/2019 15:00,135.234,12.22,14806.77,549.2,544,70,1293,346.9
10/28/2019 16:00,123.75,4.948,14755.19,501.4,535,20,1151,356.5
10/28/2019 17:00,126.232,3.6660001,14752.82,514,0,473,1150,480.86667
10/28/2019 18:00,79.052,9.15,14683.41,333.4,0,370,263,684.5333
10/28/2019 19:00,145.41,19.716,14560.78,608.8,0,1161,132,1130.5
10/28/2019 20:00,31.914,12.206,14698.56,145.6,0,106,40,385.9
10/28/2019 21:00,25.67,9.25,14646.51,114.8,0,41,39,347.83334
10/28/2019 22:00,44.928,7.5420003,14681.44,188.6,0,9,163,576.8
10/28/2019 23:00,54.026,6.58,14692.92,221.6,0,10,40,850.43335
10/29/2019 0:00,62.172,8.474,14698.78,255.2,0,45,479,512.2
10/29/2019 1:00,35.934,11.0460005,14634.23,155.2,0,81,243,274.9
10/29/2019 2:00,27.906,9.216,14862.28,120.200005,0,18,165,282.1
10/29/2019 3:00,19.008,3.804,14812.92,77.2,0,0,41,275.8
10/29/2019 4:00,18.972,3.704,14821.96,77.4,0,0,40,276.2
10/29/2019 5:00,23.184,10.184,14818.62,100.8,0,61,41,284.4
10/29/2019 6:00,30.642,14.36,14751.23,138.2,0,70,166,274.7
10/29/2019 7:00,18.37,3.48,14655.6,76.2,0,2,39,265.16666
10/29/2019 8:00,28.762,4.376,14626.83,125,0,0,40,439.36667
10/29/2019 9:00,84.37,5.22,14761.65,343.4,0,0,849,557.1667
10/29/2019 10:00,31.708,12.484,14833.81,136.8,0,64,126,338.46667
10/29/2019 11:00,36.924,15.809999,14871.66,172.4,0,70,41,504.4
10/29/2019 12:00,63.4,18.856,14867.41,277.4,0,10,40,1006.6667
10/29/2019 13:00,49.328,6.994,14898.83,207.6,0,0,169,653.13336
10/29/2019 14:00,44.036,2.83,14839.7,181.8,0,0,213,520.93335
10/29/2019 15:00,79.518,4.554,14842.9,320.2,0,48,648,629.3
10/29/2019 16:00,31.466,11.548,14956.13,136.59999,0,70,41,413.43332
10/29/2019 17:00,37.574,12.14,14751.81,161.8,0,51,168,407.23334
10/29/2019 18:00,72.382,4.354,14659.38,295.2,0,0,40,1166.3667
10/29/2019 19:00,78.84,3.144,14626.93,320.6,0,0,40,1274
10/29/2019 20:00,93.118,9.676,14589.66,386,0,0,164,1387.9667
10/29/2019 21:00,98.474,9.27,14459.32,412.8,427,65,39,1110.2333
10/29/2019 22:00,57.904,4.394,14571.11,242.2,106,68,39,752.06665
10/29/2019 23:00,80.43,5.802,14657.32,337,542,3,40,755.5
10/30/2019 0:00,99.342,5.366,14666.95,408.6,0,0,651,1004.7
10/30/2019 1:00,72.688,4.162,14554.97,299,0,0,386,825.4667
10/30/2019 2:00,54.532,8.466,14629.47,223.4,0,49,39,820.86664
10/30/2019 3:00,31.194,15.216,14711.11,138.8,0,69,166,284.9
10/30/2019 4:00,21.814,8.318,14728.58,94,0,34,40,289.56668
10/30/2019 5:00,18.696001,3.332,14672.09,76.8,0,0,40,271.6
10/30/2019 6:00,19.210001,3.804,14638.43,79.4,0,0,39,281.16666
10/30/2019 7:00,27.934,8.984,14700.23,119.6,0,13,164,288.56668
10/30/2019 8:00,24.05,12.038,14738.74,106.2,0,73,40,287.83334
10/30/2019 9:00,22.676,9.592,14526.56,101.4,0,52,40,285.93332
10/30/2019 10:00,46.552,3.4819999,14583.68,195.4,164,0,218,393.86667
10/30/2019 11:00,187.994,18.002,14391.43,819,1333,0,1217,583.23334
10/30/2019 12:00,54.3,3.46,14602.67,230.2,11,1,374,519
10/30/2019 13:00,73.395996,7.75,14530.7,306.8,0,75,595,553.26666
10/30/2019 14:00,104.784,11.476,14677.09,427.4,0,68,1251,427.4
10/30/2019 15:00,92.574,4.402,14671.13,376.4,0,5,1138,399.9
10/30/2019 16:00,99.822,7.436,14709.85,405.8,0,0,1269,394.69998
10/30/2019 17:00,91.794,5.576,14694.51,373.8,0,0,1141,388.9
10/30/2019 18:00,128.41,7.2,14520.88,528,0,48,1115,977.1667
10/30/2019 19:00,156.158,7.012,14428.74,647.6,0,69,1102,1431.6333
10/30/2019 20:00,198.762,14.282,14493.94,833.2,584,7,1233,1488.7
10/30/2019 21:00,180.936,4.39,14422.56,755.4,261,0,1100,1654.6
10/30/2019 22:00,172.81,7.456,14471.83,712.6,0,0,1108,1772.1666
10/30/2019 23:00,172.272,14.118,14538.87,711,0,51,837,1983.2
10/31/2019 0:00,108.538,12.534,14725.98,443.6,0,69,40,1699.9667
10/31/2019 1:00,88.554,12.625999,14703.91,363.4,0,25,40,1410.9
10/31/2019 2:00,85.794,7.626,14841.22,347,0,0,41,1388.9
10/31/2019 3:00,93.314,5.494,14720.27,380.6,0,26,39,1490.2333
10/31/2019 4:00,87.99,8.862,14722.03,359.8,0,71,40,1355.5
10/31/2019 5:00,174.618,6.43,14616.439,718.4,871,30,642,1367.3
10/31/2019 6:00,115.834,7.83,14665.63,476.4,559,0,842,529.56665
10/31/2019 7:00,19.752,4.84,14807.41,82.2,0,0,40,289.2
10/31/2019 8:00,21.3,7.2,14693.439,90.8,0,25,40,290
10/31/2019 9:00,23.894,12.248,14646.72,106.6,0,71,39,288.23334
10/31/2019 10:00,30.542,13.776,14604.41,135.8,0,56,163,290.03333
10/31/2019 11:00,19.186,4.2200003,14671.3,79.2,0,0,40,279.76666
10/31/2019 12:00,20.156,4.962,14653.44,84.8,0,0,39,296.93332
10/31/2019 13:00,70.586,9.486,14737.65,291.2,0,0,856,320.43335
10/31/2019 14:00,92.32,12.506,14848.29,372.8,0,70,1164,304.66666
10/31/2019 15:00,35.736,12.726,14896.77,153.4,0,70,239,286.6
10/31/2019 16:00,20.71,6.848,14888.01,86,0,14,40,291.16666
10/31/2019 17:00,27.524,8.824,14696.16,117.8,0,0,166,292.73334
10/31/2019 18:00,19.708,4.906,14705.83,82.6,0,0,40,288.46667
10/31/2019 19:00,21.86,8.298,14814.23,92.8,0,38,40,286.33334
10/31/2019 20:00,23.568,11.95,14744.5,104.4,0,70,41,281.8
10/31/2019 21:00,73.03,13.582,14668.4795,306.2,0,43,163,1011.1667
10/31/2019 22:00,79.636,5.694,14711.24,324.2,0,0,40,1287.2667
10/31/2019 23:00,122.28,4.614,14729.84,498.6,0,0,755,1283
11/1/2019 0:00,79.164,4.006,14781.89,323.6,0,0,51,1268.4
11/1/2019 1:00,88.826,12.498,14794.66,364.2,0,74,153,1253.4333
11/1/2019 2:00,77.162,11.324,14960.96,311,0,58,42,1186.0333
11/1/2019 3:00,63.88,5.028,14856.79,257,0,0,40,1024.6666
11/1/2019 4:00,19.646,4.42,14966.54,80.8,0,0,42,285.43332
11/1/2019 5:00,27.024,8.356,14866.59,114.6,0,0,164,286.4
11/1/2019 6:00,24.298,12.588,14853.73,107.2,0,69,41,294.96667
11/1/2019 7:00,23.074,10.996,14830.53,101.4,0,51,40,293.56665
11/1/2019 8:00,19.068,3.97,14684.28,78.4,0,0,40,277.8
11/1/2019 9:00,71.904,6.554,14709.75,293.8,0,0,924,274.4
11/1/2019 10:00,26.478,5.838,14730.05,109.799995,0,7,144,290.3
11/1/2019 11:00,24.404,12.698,14763.82,108.6,0,75,40,291.73334
11/1/2019 12:00,43.7,8.4,14694.26,182.8,0,41,362,325.33334
11/1/2019 13:00,112.456,10.026,14715.12,458.6,0,0,1282,592.26666
11/1/2019 14:00,86.442,3.7680001,14737.91,348.8,0,0,1148,292.7
11/1/2019 15:00,87.73,6.412,14697.3,356.8,0,26,1142,294.1667
11/1/2019 16:00,97.05,14.336,14679.38,397.8,0,71,1261,285.5
11/1/2019 17:00,86.898,7.338,14576.55,356.8,0,41,1123,284.3
11/1/2019 18:00,39.697998,3.536,14674.03,162.8,0,0,381,280.63333
11/1/2019 19:00,19.916,4.632,14715.24,83.4,0,0,40,291.93332
11/1/2019 20:00,28.5,10.202,14726.63,122.4,0,21,162,292
11/1/2019 21:00,64.064,10.7,14726.13,261.8,0,72,40,955.73334
11/1/2019 22:00,83.38,5.042,14957.43,335,0,28,41,1320.6666
11/1/2019 23:00,88.418,4.418,15087.05,352.8,0,0,43,1430.6333
11/2/2019 0:00,85.964,6.648,14981.03,345.19998,0,0,167,1265.7333
11/2/2019 1:00,75.802,7.682,14913.3,306,0,40,41,1182.3667
11/2/2019 2:00,23.779999,11.45,14988.04,102.6,0,69,41,286.33334
11/2/2019 3:00,19.806,4.472,15000.58,82.200005,0,0,42,288.1
11/2/2019 4:00,85.664,8.6,14982.17,343,0,0,1123,304.73334
11/2/2019 5:00,22.798,5.252,15016.39,94.8,0,0,79,300.96667
11/2/2019 6:00,24.212,11.984,15100.53,105.4,0,74,43,286.53333
11/2/2019 7:00,29.01,8.916,14926.52,126.8,0,43,41,399.5
11/2/2019 8:00,32.06,10.196,14791.16,147.2,0,0,40,494.33334
11/2/2019 9:00,86.72,7.11,14573.7,354.6,0,0,1154,291.33334
11/2/2019 10:00,51.922,5.326,14490.9,215,0,23,498,344.36667
11/2/2019 11:00,25.816,10.982,14664.72,112.2,0,72,40,318.26666
11/2/2019 12:00,20.638,6.43,14730.77,87.2,0,17,40,286.96667
11/2/2019 13:00,24.164,6.32,14652.24,102.2,0,0,125,277.73334
11/2/2019 14:00,21.664,5.59,14638.22,91.6,0,0,75,286.06668
11/2/2019 15:00,22.594,9.35,14706.2,97.4,0,56,40,280.56665
11/2/2019 16:00,22.368,10.06,14676.25,99.4,0,61,39,272.8
11/2/2019 17:00,19.392,4.41,14503.58,81.4,0,0,39,284.2
11/2/2019 18:00,69.014,6.82,14308.22,290,0,0,864,286.23334
11/2/2019 19:00,50.454,4.05,14427.26,209,0,7,39,794.9
11/2/2019 20:00,72.87,9.66,14631.69,296.8,0,74,39,1101.5
11/2/2019 21:00,81.442,8.296,14690.61,332.8,0,38,40,1279.3667
11/2/2019 22:00,85.74,7.076,14782.73,347.4,0,0,162,1267
11/2/2019 23:00,137.188,9.84,14756.35,557.2,0,0,973,1313.4667
11/3/2019 0:00,36.798,10.808,14844.42,155.6,0,33,40,540.3
11/3/2019 1:00,57.37,8.962,14739.46,239.4,0,70,41,845.1667
11/3/2019 2:00,63.738,8.332,14831.12,261.4,0,19,164,879.3
11/3/2019 3:00,24.136,4.282,14898.17,100,0,0,41,361.26666
11/3/2019 4:00,19.8,4.288,14934.67,84.200005,0,0,41,289
11/3/2019 5:00,23.306,9.92,14918.4795,100,0,51,41,296.43335
11/3/2019 6:00,31.58,16.136,14841.84,141.2,0,70,163,293.33334
11/3/2019 7:00,61.29,4.332,14612.12,257,0,17,384,620.5
11/3/2019 8:00,119.764,3.192,14499.31,493.8,477,0,1112,407.06668
11/3/2019 9:00,121.95,5.978,14374.64,509.19998,543,0,1213,276.5
11/3/2019 10:00,62.494,7.178,14516.42,258.6,1,47,724,269.56665
11/3/2019 11:00,23.314001,10.956,14583.09,105.2,0,69,40,279.56665
11/3/2019 12:00,19.734,4.51,14732.87,82.4,0,2,40,286.9
11/3/2019 13:00,26.612,7.316,14702.23,112.2,0,0,162,281.53333
11/3/2019 14:00,19.55,4.706,14651.38,81.6,0,0,39,286.83334
11/3/2019 15:00,23.346,10.504,14708.05,102.4,0,70,40,279.1
11/3/2019 16:00,23.35,10.758,14726.14,102.6,0,61,40,288.16666
11/3/2019 17:00,40.744,6.706,14464.1,170,0,0,158,521.06665
11/3/2019 18:00,58.866,3.632,14417.21,242.2,0,0,39,942.1
11/3/2019 19:00,73.812004,3.01,14252.67,309.2,0,1,768,461.19998
11/3/2019 20:00,97.142,13.518,14390.5,407.6,0,74,38,1507.0333
11/3/2019 21:00,188.59,9.69,14416.11,786.6,0,492,1091,1560.1666
11/3/2019 22:00,53.988,3.59,14756.76,219.8,0,32,68,799.8
11/3/2019 23:00,22.024,3.96,14949.33,91.6,0,0,42,325.06668
11/4/2019 0:00,30.11,11.254,14916.36,129.8,0,41,165,295.83334
11/4/2019 1:00,50.538,10.89,15013.39,205.8,0,73,474,295.3
11/4/2019 2:00,34.462,4.902,15019.2295,141,0,13,270,291.36667
11/4/2019 3:00,20.566,4.252,14911.08,86.4,0,0,41,301.76666
11/4/2019 4:00,27.344,6.808,14898.39,116.6,0,0,164,291.73334
11/4/2019 5:00,23.716,9.216,14908.46,102,0,69,41,285.26666
11/4/2019 6:00,48.764,8.942,14828.09,203.40001,0,46,347,419.73334
11/4/2019 7:00,136.332,9.536,14548.42,567.2,0,0,1250,1022.2
11/4/2019 8:00,265.134,4.838,14342.69,1110.2,476,2405,1088,449.89996
11/4/2019 9:00,134.942,14.35,14343.59,566.4,460,248,1211,330.03333
11/4/2019 10:00,217.59799,22.08,14280.77,922.8,84,1954,1079,509.63333
11/4/2019 11:00,194.476,12.366,14326.51,822.8,0,2016,869,356.2667
11/4/2019 12:00,126.094,16.7,14456.09,536.4,0,1529,169,403.56668
11/4/2019 13:00,129.138,10.964,14455.17,544.8,0,1310,472,370.3
11/4/2019 14:00,49.398,7.228,14515.91,207,0,79,387,357.3
11/4/2019 15:00,42.354,7.24,14517.24,182,0,28,163,514.9
11/4/2019 16:00,26.97,3.218,14678.77,113.8,0,10,40,399.5
11/4/2019 17:00,39.388,6.354,14506.39,165.4,0,47,39,570.4667
11/4/2019 18:00,101.752,15.082,14362.72,434.6,370,82,159,1084.8667
11/4/2019 19:00,243.226,18.436,14174.53,1052.4,649,1073,592,1739.7667
11/4/2019 20:00,267.756,9.136,14204.36,1141.4,2402,33,151,1876.6
11/4/2019 21:00,185.83,16.672,14453.25,785.6,1218,21,161,1697.1666
11/4/2019 22:00,120.916,11.642,14604.89,496.4,370,73,718,854.26666
11/4/2019 23:00,38.342,10.332,14872.91,160.2,0,43,236,360.03333
11/5/2019 0:00,29.266,8.298,14910.56,124.4,0,0,164,323.76666
11/5/2019 1:00,20.506,3.958,14895.7295,85.200005,0,0,41,300.76666
11/5/2019 2:00,23.032,7.928,14937.07,98.4,0,44,41,298.86667
11/5/2019 3:00,25.286,12,14941.16,108.799995,0,71,41,309.43332
11/5/2019 4:00,28.76,8.784,14954.53,123.6,0,0,165,314.33334
11/5/2019 5:00,20.746,4.274,14935.9,87.4,0,0,41,304.76666
11/5/2019 6:00,44.736,4.914,14725.02,187,0,18,325,402.6
11/5/2019 7:00,165.732,15.07,14494.29,686.8,0,71,1243,1448.2
11/5/2019 8:00,110.768,5.554,14513.98,461.8,0,167,1114,565.13336
11/5/2019 9:00,92.886,5.46,14441.99,382.6,0,0,1227,321.1
11/5/2019 10:00,85.034,3.318,14516.31,348.8,0,0,1114,303.23334
11/5/2019 11:00,88.23,8.440001,14470.82,362.6,0,75,1107,288.5
11/5/2019 12:00,102.866,8.574,14519.38,424,0,27,1235,452.43332
11/5/2019 13:00,98.022,10.5060005,14581.33,409.2,0,0,1123,510.7
11/5/2019 14:00,89.974,8.35,14472.88,372.8,0,0,1108,391.56668
11/5/2019 15:00,95.338,11.748,14608.16,416.6,0,70,916,602.9667
11/5/2019 16:00,51.148,9.542,14629.37,261.8,0,69,40,743.4667
11/5/2019 17:00,46.456,6.212,14469.15,191.8,0,28,39,707.26666
11/5/2019 18:00,67.806,2.628,14334.37,281.8,0,0,38,1092.1
11/5/2019 19:00,105.93,10.6,14304.25,445,0,0,157,1608.5
11/5/2019 20:00,132.272,6.26,14405.53,549.2,0,44,830,1330.5333
11/5/2019 21:00,110.392,6.36,14608.24,453.4,0,70,297,1472.8667
11/5/2019 22:00,79.682,8.842,14747.46,325.4,0,36,164,1128.0333
11/5/2019 23:00,21.22,2.878,14618.57,88.4,0,0,40,313.66666
11/6/2019 0:00,19.11,2.744,14456.37,77.6,0,0,38,280.5
11/6/2019 1:00,29.096,9.278,14446.71,126.8,0,31,159,294.93335
11/6/2019 2:00,60.128,8.3,14374.99,253,0,70,652,280.13333
11/6/2019 3:00,20.79,5.33,14519.27,88.4,0,30,39,277.5
11/6/2019 4:00,20.306,4.1940002,14594.68,88.8,0,0,39,299.43332
11/6/2019 5:00,26.384,5.9900002,14533.48,113,0,0,158,281.73334
11/6/2019 6:00,39.404,6.4760003,14461.53,166.8,0,43,292,321.73334
11/6/2019 7:00,156.626,11.93,14279.28,659.2,0,68,1204,1338.4333
11/6/2019 8:00,126.824,4.714,14297.95,529.8,478,31,1081,523.73334
11/6/2019 9:00,82.176,3.834,14284.42,344,70,0,1000,299.6
11/6/2019 10:00,71.984,15.704,14285.71,311.8,489,0,155,555.73334
11/6/2019 11:00,148.20801,15.464,14074.83,649.8,751,43,901,775.13336
11/6/2019 12:00,117.778,17.03,14161.15,501,3,68,1062,829.9667
11/6/2019 13:00,70.622,8.606,14311.63,301.2,0,27,411,739.0333
11/6/2019 14:00,32.9,7.238,14185.88,147,0,0,155,393.33334
11/6/2019 15:00,113.094,8.596,14100.79,483.6,0,0,621,1263.9
11/6/2019 16:00,102.53,9.76,14140.92,440.8,0,39,37,1632.8334
11/6/2019 17:00,92.87,9.692,14021.86,399.8,0,68,155,1324.8334
11/6/2019 18:00,125.414,6.256,14035.52,546.8,482,37,212,1359.2334
11/6/2019 19:00,113.696,5.424,14227.88,478.8,178,0,603,1113.9333
11/6/2019 20:00,75.13,4.706,14327.86,314.4,315,0,38,899.1667
11/6/2019 21:00,66.206,8.054,14412.8,278.4,489,28,158,428.43335
11/6/2019 22:00,63.34,8.496,14349.39,266.8,0,70,595,390.6667
11/6/2019 23:00,30.792,6.142,14454.62,129.4,0,27,38,448.2
11/7/2019 0:00,30.66,5.86,14463.75,129.2,0,0,158,353
11/7/2019 1:00,21.63,3.85,14555.86,90,0,0,39,321.5
11/7/2019 2:00,22.574,6.854,14633.33,96.6,0,42,39,295.23334
11/7/2019 3:00,23.946001,9.624,14685.26,103.6,0,70,40,289.1
11/7/2019 4:00,28.944,9.21,14691.22,124.4,0,25,160,297.4
11/7/2019 5:00,19.67,2.846,14653.14,84.4,0,0,39,288.83334
11/7/2019 6:00,20.31,3.696,14601.36,84.2,0,0,40,298.5
11/7/2019 7:00,61.866,6.042,14499.88,258.8,0,39,608,384.1
11/7/2019 8:00,36.646,11.338,14522.67,158.6,0,69,157,384.76666
11/7/2019 9:00,90.298,7.256,14323.07,383,0,38,514,952.9667
11/7/2019 10:00,105.35,5.336,14007.49,448,0,0,1040,715.8333
11/7/2019 11:00,122.816,3.576,13889.63,526,0,0,1022,1024.9333
11/7/2019 12:00,105.876,7.508,13849.89,463.4,18,19,772,955.6
11/7/2019 13:00,74.108,9.57,14266.1,317.8,490,71,37,637.1333
11/7/2019 14:00,87.336,7.82,14281.87,369.2,518,21,38,878.6
